confidence,label,second_level,url,user
43,street,Roads and Bridges,13215,58
71,festival,Holidays,2023,8
61,carnival,Outdoor Recreation,2023,8
55,crowd,People,2023,8
51,people,People,2023,8
33,event,Live Events,2023,8
62,food,Food,10731,8
51,meal,Food,10731,8
28,dish,Food,10731,8
24,lunch,Food,10731,8
20,art,Art,10731,8
11,breakfast,Food,10731,8
97,red,Color,2549,58
66,costume,Clothing,2549,58
63,clothing,Clothing,2549,58
18,lady,People,2549,58
14,cosplay,Color,2549,58
68,photography,Art,5314,8
40,beauty,Beauty,5314,8
39,girl,People,5314,8
37,photograph,Art,5314,8
32,person,People,5314,8
27,photo shoot,Art,5314,8
77,crowd,Family & Relationships,4195,8
60,people,Family & Relationships,4195,8
34,social group,Family & Relationships,4195,8
22,festival,Holidays,4195,8
15,carnival,Outdoor Recreation,4195,8
84,street light,Signs & Flags,11467,58
82,sky,Sky,11467,58
81,lighting,Electricity & Lighting,11467,58
53,light fixture,Electricity & Lighting,11467,58
49,tower,"Cities, Towns, & Buildings",11467,58
40,evening,Time of Day,11467,58
74,photography,Art,6980,58
69,beauty,Beauty,6980,58
58,person,People,6980,58
39,photo shoot,Art,6980,58
33,lady,People,6980,58
31,image,Art,6980,58
82,art,Design,6940,8
76,comics,Design,6940,8
40,comic book,Design,6940,8
32,street,Roads and Bridges,6940,8
17,mural,Design,6940,8
15,street art,Design,6940,8
87,dish,Food,5499,8
80,food,Food,5499,8
74,meal,Food,5499,8
58,supper,Food,5499,8
58,lunch,Food,5499,8
36,asian food,Food,5499,8
96,winter,Seasons,2277,58
93,atmosphere,Weather,2277,58
90,branch,Weather,2277,58
87,snow,Weather,2277,58
84,season,Seasons,2277,58
83,tree,Weather,2277,58
83,symmetry,Design,4760,58
80,window,Rooms,4760,58
63,stained glass,Design,4760,58
60,pattern,Clothing,4760,58
60,glass,Dishware,4760,58
45,design,Design,4760,58
84,painting,Design,14427,58
70,modern art,Design,14427,58
57,art,Design,14427,58
22,acrylic paint,Design,14427,58
21,mural,Design,14427,58
20,glass,Dishware,14427,58
74,musical theatre,Music,6693,8
53,social group,Family & Relationships,6693,8
25,musician,Music,6693,8
18,singing,Music,6693,8
18,fashion,Clothing,6693,8
14,nightclub,Music,6693,8
67,food,Food,9487,8
64,meal,Food,9487,8
56,dish,Food,9487,8
56,breakfast,Food,9487,8
29,drink,Food,9487,8
21,produce,Food,9487,8
82,nightclub,Live Events,12961,8
77,audience,Live Events,12961,8
53,people,People,12961,8
52,disco,Live Events,12961,8
39,music,Live Events,12961,8
35,club,Live Events,12961,8
96,beach,Terrain,6708,8
92,sea,Terrain,6708,8
90,body of water,Terrain,6708,8
90,shore,Terrain,6708,8
86,vacation,Travel,6708,8
83,sand,Terrain,6708,8
91,person,People,4118,8
90,face,People,4118,8
73,head,People,4118,8
67,hair,Beauty,4118,8
50,nose,People,4118,8
31,skin,People,4118,8
84,person,People,1257,8
82,facial expression,People,1257,8
80,smile,People,1257,8
75,people,People,1257,8
68,woman,People,1257,8
60,fun,People,1257,8
39,tree,"Flowers, Plants, Trees",9249,8
35,community,People,9249,8
20,park,"Cities, Towns, & Buildings",9249,8
18,lawn,Landscaping,9249,8
16,people,People,9249,8
15,sports,Sports,9249,8
97,flower,Agriculture,4938,8
72,meadow,Terrain,4938,8
54,field,Agriculture,4938,8
53,plant,Agriculture,4938,8
48,grass,Landscaping,4938,8
39,flora,Agriculture,4938,8
95,natural environment,Terrain,1337,8
74,sand,Terrain,1337,8
70,habitat,Terrain,1337,8
59,aeolian landform,Terrain,1337,8
58,landform,Terrain,1337,8
47,desert,Terrain,1337,8
96,track,Sports,12742,8
91,transport,Transportation / Shipping,12742,8
75,vehicle,Transportation / Shipping,12742,8
71,rail transport,Transportation / Shipping,12742,8
17,train,Transportation / Shipping,12742,8
11,road,Roads and Bridges,12742,8
96,walking,People,14589,8
91,hiking,Outdoor Recreation,14589,8
88,mountain,Terrain,14589,8
86,vacation,Travel,14589,8
85,adventure,Outdoor Recreation,14589,8
76,mountainous landforms,Terrain,14589,8
92,people,Family & Relationships,240,8
49,social group,Family & Relationships,240,8
36,adolescence,Family & Relationships,240,8
28,family,Family & Relationships,240,8
23,ceremony,Family & Relationships,240,8
16,person,Family & Relationships,240,8
92,vacation,Travel,2302,8
61,beach,Body of Water,2302,8
53,season,Seasons,2302,8
50,sea,Body of Water,2302,8
40,coast,Body of Water,2302,8
37,photograph,Art,2302,8
65,social group,Family & Relationships,13834,8
58,people,Family & Relationships,13834,8
55,crowd,Family & Relationships,13834,8
15,festival,Holidays,13834,8
65,festival,Holidays,14830,8
57,crowd,Family & Relationships,14830,8
57,people,Family & Relationships,14830,8
38,social group,Family & Relationships,14830,8
17,carnival,Outdoor Recreation,14830,8
12,event,Live Events,14830,8
46,text,"Letters, Numbers, Words",5411,8
39,diagram,"Letters, Numbers, Words",5411,8
36,logo,Design,5411,8
33,font,"Letters, Numbers, Words",5411,8
27,product,Retail,5411,8
27,brand,Retail,5411,8
72,driving,Automotive,8674,8
70,vehicle,Automotive,8674,8
27,car,Automotive,8674,8
20,auto show,Automotive,8674,8
16,glasses,Fashion Accessories,8674,8
13,person,People,8674,8
47,color,Color,4351,8
38,dress,Fashion Accessories,4351,8
37,red,Color,4351,8
33,clothing,Fashion Accessories,4351,8
29,photograph,Color,4351,8
20,people,People,4351,8
21,crowd,People,1300,8
13,people,People,1300,8
36,singing,Music,10657,8
32,social group,Family & Relationships,10657,8
32,musician,Music,10657,8
24,fashion,Clothing,10657,8
16,people,Family & Relationships,10657,8
16,photography,Art,10657,8
14,city,"Cities, Towns, & Buildings",13904,8
97,tree,Sky,14615,8
82,branch,Sky,14615,8
81,woody plant,Sky,14615,8
62,sky,Sky,14615,8
54,plant,Sky,14615,8
51,flower,Sky,14615,8
57,tree,"Flowers, Plants, Trees",13836,8
43,memorial,Nonbuilding Structures,13836,8
31,garden,Landscaping,13836,8
27,lawn,Landscaping,13836,8
21,monument,"Cities, Towns, & Buildings",13836,8
20,flower,"Flowers, Plants, Trees",13836,8
76,social group,Family & Relationships,13104,8
75,nightclub,Live Events,13104,8
45,audience,Live Events,13104,8
36,club,Live Events,13104,8
23,singing,Live Events,13104,8
19,disco,Live Events,13104,8
79,person,People,11933,58
78,running,Sports,11933,58
74,athletics,Sports,11933,58
74,endurance,Sports,11933,58
63,marathon,Sports,11933,58
55,crowd,People,11933,58
73,clothing,Fashion Accessories,12935,58
60,leg,People,12935,58
51,model,Fashion Accessories,12935,58
49,dress,Fashion Accessories,12935,58
46,supermodel,Fashion Accessories,12935,58
42,limb,People,12935,58
75,photograph,Color,1658,8
72,black,Color,1658,8
61,white,Color,1658,8
52,fashion,Clothing,1658,8
39,photography,Color,1658,8
30,photo shoot,Color,1658,8
62,crowd,Family & Relationships,177,8
52,people,Family & Relationships,177,8
45,demonstration,Live Events,177,8
32,social group,Family & Relationships,177,8
22,protest,Live Events,177,8
16,festival,Holidays,177,8
66,clothing,Fashion Accessories,12592,8
27,person,People,12592,8
26,costume,Fashion Accessories,12592,8
18,footwear,Fashion Accessories,12592,8
15,photo shoot,Art,12592,8
14,lady,People,12592,8
11,art,Art,14493,8
57,nightclub,Live Events,3308,8
13,club,Live Events,3308,8
43,people,Family & Relationships,9034,58
16,social group,Family & Relationships,9034,58
11,photograph,Art,9034,58
11,fashion,Clothing,9034,58
23,people,People,5149,8
16,performing arts,Live Events,5149,8
15,dance,Art,5149,8
14,sports,Sports,5149,8
13,musical theatre,Live Events,5149,8
11,fashion,Clothing,5149,8
91,city,"Cities, Towns, & Buildings",4621,58
85,metropolitan area,"Cities, Towns, & Buildings",4621,58
85,downtown,"Cities, Towns, & Buildings",4621,58
82,cityscape,"Cities, Towns, & Buildings",4621,58
79,human settlement,People,4621,58
77,skyline,"Cities, Towns, & Buildings",4621,58
74,people,Family & Relationships,5676,8
38,day,Time of Day,5676,8
30,crowd,Family & Relationships,5676,8
20,child,Family & Relationships,5676,8
13,social group,Family & Relationships,5676,8
12,festival,Time of Day,5676,8
22,photograph,Art,4365,8
20,vacation,Travel,4365,8
13,photography,Art,4365,8
97,road,Roads and Bridges,12486,8
96,street,Roads and Bridges,12486,8
87,pedestrian,People,12486,8
79,infrastructure,Roads and Bridges,12486,8
74,urban area,Roads and Bridges,12486,8
68,crowd,People,12486,8
94,street,Roads and Bridges,7335,8
93,road,Roads and Bridges,7335,8
82,pedestrian,People,7335,8
69,urban area,Roads and Bridges,7335,8
63,infrastructure,Roads and Bridges,7335,8
59,downtown,Roads and Bridges,7335,8
96,street,Roads and Bridges,3581,8
96,crowd,People,3581,8
95,road,Roads and Bridges,3581,8
72,pedestrian,People,3581,8
66,infrastructure,Roads and Bridges,3581,8
55,urban area,Roads and Bridges,3581,8
67,photomontage,Art,11885,58
62,people,People,11885,58
44,album cover,Music,11885,58
40,collage,Art,11885,58
33,image,Art,11885,58
51,people,Family & Relationships,14266,58
43,social group,Family & Relationships,14266,58
29,community,Family & Relationships,14266,58
12,team,Family & Relationships,14266,58
11,crowd,Family & Relationships,14266,58
92,color,Color,10216,8
86,road,Roads and Bridges,10216,8
85,urban area,Roads and Bridges,10216,8
81,street,Roads and Bridges,10216,8
78,neighbourhood,House,10216,8
47,facade,Roads and Bridges,10216,8
33,team,Family & Relationships,1081,8
25,person,Family & Relationships,1081,8
24,people,Family & Relationships,1081,8
20,fashion,Clothing,1081,8
16,social group,Family & Relationships,1081,8
12,musician,Music,1081,8
91,color,Color,13200,8
79,blue,Color,13200,8
32,art,Color,13200,8
27,wall,Nonbuilding Structures,13200,8
21,yellow,Color,13200,8
16,mural,Color,13200,8
54,tree,"Flowers, Plants, Trees",14863,8
25,art,Color,14863,8
24,color,Color,14863,8
20,flower,"Flowers, Plants, Trees",14863,8
19,arecales,"Flowers, Plants, Trees",14863,8
12,plant,"Flowers, Plants, Trees",14863,8
70,font,"Letters, Numbers, Words",2172,8
65,brand,Retail,2172,8
63,diagram,"Letters, Numbers, Words",2172,8
63,text,"Letters, Numbers, Words",2172,8
60,shape,Art,2172,8
46,product,Retail,2172,8
55,night,Time of Day,9237,8
41,skyline,"Cities, Towns, & Buildings",9237,8
40,skyscraper,"Cities, Towns, & Buildings",9237,8
39,city,"Cities, Towns, & Buildings",9237,8
34,cityscape,"Cities, Towns, & Buildings",9237,8
29,metropolis,"Cities, Towns, & Buildings",9237,8
78,crowd,People,1843,8
68,downtown,Roads and Bridges,1843,8
62,metropolitan area,Roads and Bridges,1843,8
60,city,Roads and Bridges,1843,8
57,urban area,Roads and Bridges,1843,8
56,road,Roads and Bridges,1843,8
89,bridge,Roads and Bridges,4013,8
65,structure,Nonbuilding Structures,4013,8
50,stadium,Roads and Bridges,4013,8
40,vehicle,Automotive,4013,8
40,sport venue,Sports,4013,8
32,nonbuilding structure,Nonbuilding Structures,4013,8
59,people,People,3546,8
54,photography,Art,3546,8
50,photograph,Art,3546,8
50,night,Time of Day,3546,8
44,crowd,People,3546,8
28,image,Art,3546,8
97,ruins,History,13464,58
88,historic site,History,13464,58
88,ancient history,History,13464,58
80,archaeological site,History,13464,58
78,fortification,"Cities, Towns, & Buildings",13464,58
77,rock,"Minerals, Rocks, & Metals",13464,58
62,vehicle,Automotive,11234,8
62,aircraft,Automotive,11234,8
56,flight,Automotive,11234,8
50,aviation,Automotive,11234,8
45,sky,Sky,11234,8
32,screenshot,Art,11234,8
48,winter,Seasons,4198,8
41,snow,Weather,4198,8
35,skiing,Sports,4198,8
32,winter sport,Sports,4198,8
32,sports,Sports,4198,8
24,ski equipment,Sports,4198,8
20,singing,Live Events,9932,8
16,fashion,Clothing,9932,8
11,stage,Live Events,9932,8
18,market,Business,8082,8
17,art,Art,8082,8
16,city,"Cities, Towns, & Buildings",8082,8
88,tree,"Flowers, Plants, Trees",4417,8
80,urban area,"Cities, Towns, & Buildings",4417,8
72,city,"Cities, Towns, & Buildings",4417,8
70,cityscape,"Cities, Towns, & Buildings",4417,8
69,neighbourhood,House,4417,8
67,evening,Time of Day,4417,8
66,clothing,Clothing,15046,8
47,fashion,Clothing,15046,8
28,photo shoot,Color,15046,8
21,yellow,Color,15046,8
19,beauty,Clothing,15046,8
19,model,Clothing,15046,8
43,photograph,Art,9016,8
17,image,Art,9016,8
75,people,People,6016,8
63,adolescence,People,6016,8
52,person,People,6016,8
48,beauty,Beauty,6016,8
35,photo shoot,Art,6016,8
35,photography,Art,6016,8
94,road,Roads and Bridges,1982,8
83,street,Roads and Bridges,1982,8
67,pedestrian,People,1982,8
62,infrastructure,Roads and Bridges,1982,8
30,color,Color,1982,8
28,lane,Roads and Bridges,1982,8
64,people,People,5895,8
33,photography,Art,5895,8
30,photograph,Art,5895,8
13,child,People,5895,8
12,season,Seasons,5895,8
11,photo shoot,Art,5895,8
24,musician,Music,7364,8
20,people,Family & Relationships,7364,8
11,social group,Family & Relationships,7364,8
44,photograph,Color,10971,8
26,image,Color,10971,8
19,black,Color,10971,8
12,emotion,People,10971,8
12,art,Color,10971,8
11,photography,Color,10971,8
77,crowd,People,8848,8
53,festival,Holidays,8848,8
24,carnival,Outdoor Recreation,8848,8
19,demonstration,Live Events,8848,8
48,woman,Family & Relationships,11522,8
44,ceremony,Family & Relationships,11522,8
37,dress,Fashion Accessories,11522,8
29,bride,Family & Relationships,11522,8
25,person,Family & Relationships,11522,8
25,clothing,Fashion Accessories,11522,8
94,vacation,Travel,349,8
59,photograph,Art,349,8
40,dress,Fashion Accessories,349,8
36,photo shoot,Art,349,8
25,people,People,349,8
22,sea,Body of Water,349,8
23,yellow,Color,9286,8
92,nightclub,Live Events,11178,8
65,club,Live Events,11178,8
52,disco,Live Events,11178,8
27,music venue,Live Events,11178,8
25,singing,Live Events,11178,8
65,fashion,Fashion Accessories,7136,8
31,clothing,Fashion Accessories,7136,8
26,dress,Fashion Accessories,7136,8
22,photo shoot,Art,7136,8
20,model,Fashion Accessories,7136,8
20,leg,People,7136,8
85,beauty,Beauty,11655,8
82,girl,People,11655,8
64,female,People,11655,8
62,season,Seasons,11655,8
58,image,Art,11655,8
52,person,People,11655,8
85,people,Family & Relationships,3537,8
78,social group,Family & Relationships,3537,8
15,photograph,Art,3537,8
12,musical theatre,Music,3537,8
12,person,Family & Relationships,3537,8
98,night,Time of Day,7626,8
84,evening,Time of Day,7626,8
53,crowd,People,7626,8
51,light,Electricity & Lighting,7626,8
51,christmas,Time of Day,7626,8
47,city,"Cities, Towns, & Buildings",7626,8
45,fashion,Fashion Accessories,836,8
40,photograph,Art,836,8
26,performance art,Live Events,836,8
16,performing arts,Live Events,836,8
15,photo shoot,Art,836,8
15,dress,Fashion Accessories,836,8
98,crowd,People,3404,8
78,people,People,3404,8
43,demonstration,Live Events,3404,8
23,festival,Holidays,3404,8
17,audience,Live Events,3404,8
12,event,Live Events,3404,8
97,people,Family & Relationships,1060,8
68,family,Family & Relationships,1060,8
65,person,Family & Relationships,1060,8
42,child,Family & Relationships,1060,8
16,social group,Family & Relationships,1060,8
91,people,Family & Relationships,9874,8
71,musical theatre,Music,9874,8
68,social group,Family & Relationships,9874,8
30,color,Color,9874,8
28,festival,Holidays,9874,8
23,fashion,Clothing,9874,8
96,boat,Outdoor Recreation,13041,8
92,vehicle,Automotive,13041,8
87,dock,Body of Water,13041,8
86,reflection,Art,13041,8
85,marina,Body of Water,13041,8
81,sea,Body of Water,13041,8
77,people,Family & Relationships,2569,8
70,social group,Family & Relationships,2569,8
63,adolescence,Family & Relationships,2569,8
62,youth,Family & Relationships,2569,8
47,team,Family & Relationships,2569,8
39,person,Family & Relationships,2569,8
96,structure,Nonbuilding Structures,10564,8
78,sport venue,Sports,10564,8
66,stadium,"Cities, Towns, & Buildings",10564,8
62,sports,Sports,10564,8
28,baseball park,Sports,10564,8
22,arena,"Cities, Towns, & Buildings",10564,8
88,aerial photography,Art,3811,8
46,city,"Cities, Towns, & Buildings",3811,8
43,stadium,"Cities, Towns, & Buildings",3811,8
33,structure,Nonbuilding Structures,3811,8
30,metropolis,"Cities, Towns, & Buildings",3811,8
30,arena,"Cities, Towns, & Buildings",3811,8
94,clothing,Clothing,2692,8
90,lady,People,2692,8
88,beauty,Clothing,2692,8
86,leg,People,2692,8
84,model,Clothing,2692,8
83,photo shoot,Art,2692,8
77,crowd,People,12527,8
36,musician,Live Events,12527,8
36,audience,Live Events,12527,8
36,performance,Live Events,12527,8
32,festival,Holidays,12527,8
24,music,Live Events,12527,8
96,windsports,Outdoor Recreation,7545,8
90,parachute,Outdoor Recreation,7545,8
89,toy,Toys,7545,8
79,kite sports,Outdoor Recreation,7545,8
78,sports,Outdoor Recreation,7545,8
78,parasailing,Outdoor Recreation,7545,8
87,beach,Body of Water,13862,8
70,sea,Body of Water,13862,8
65,vacation,Travel,13862,8
47,resort,Travel,13862,8
42,ocean,Body of Water,13862,8
34,coast,Body of Water,13862,8
28,pink,Color,14321,8
26,advertising,Advertising,14321,8
16,photograph,Color,14321,8
13,image,Color,14321,8
13,youth,People,14321,8
11,people,People,14321,8
76,adolescence,People,4907,8
75,photo shoot,Art,4907,8
62,person,People,4907,8
53,girl,People,4907,8
52,photography,Art,4907,8
47,beauty,Beauty,4907,8
88,people,Family & Relationships,10275,8
37,family,Family & Relationships,10275,8
33,person,Family & Relationships,10275,8
31,interaction,Family & Relationships,10275,8
28,party,Live Events,10275,8
20,adult,Family & Relationships,10275,8
97,sky,Sky,8732,8
76,cityscape,"Cities, Towns, & Buildings",8732,8
65,skyline,"Cities, Towns, & Buildings",8732,8
64,cloud,Sky,8732,8
63,city,"Cities, Towns, & Buildings",8732,8
62,evening,Time of Day,8732,8
76,vehicle,Automotive,4502,8
75,boating,Outdoor Recreation,4502,8
72,sea,Body of Water,4502,8
62,boat,Outdoor Recreation,4502,8
39,sailing,Outdoor Recreation,4502,8
26,leisure,Holidays,4502,8
20,fashion,Clothing,10016,8
19,people,People,10016,8
19,clothing,Clothing,10016,8
97,performance,Live Events,14269,8
95,crowd,People,14269,8
91,rock concert,Live Events,14269,8
91,concert,Live Events,14269,8
81,music,Live Events,14269,8
